,Glucose_time,reading,SMA,EMA,ESA_3,ESA_7
148,2023-03-05 12:25:00,103.0,104.0,104.36774358424731,105.06938574392856,104.06983114832096
149,2023-03-05 12:30:00,103.5,103.66666666666667,103.68387179212365,104.44857002075,103.32094934449628
150,2023-03-05 12:35:00,104.0,103.5,103.59193589606183,104.16399901452499,103.44628480334887
151,2023-03-05 12:40:00,108.0,103.5,103.79596794803092,104.11479931016748,103.83388544100467
152,2023-03-05 12:45:00,105.0,105.16666666666667,105.89798397401546,105.28035951711723,106.7501656323014
153,2023-03-05 12:50:00,103.0,105.66666666666667,105.44899198700773,105.19625166198206,105.52504968969043
154,2023-03-05 12:55:00,102.0,105.33333333333333,104.22449599350387,104.53737616338745,103.75751490690713
155,2023-03-05 13:00:00,101.0,103.33333333333333,103.11224799675193,103.7761633143712,102.52725447207214
156,2023-03-05 13:05:00,103.0,102.0,102.05612399837597,102.94331432005984,101.45817634162164
157,2023-03-05 13:10:00,105.0,102.0,102.52806199918798,102.96032002404189,102.53745290248649
158,2023-03-05 13:15:00,111.5,103.0,103.76403099959398,103.57222401682932,104.26123587074595
159,2023-03-05 13:20:00,114.25,106.5,107.63201549979699,105.95055681178053,109.3283707612238
160,2023-03-05 13:25:00,117.0,110.25,110.94100774989849,108.44038976824638,112.77351122836714
161,2023-03-05 13:30:00,119.0,114.25,113.97050387494924,111.00827283777247,115.73205336851014
162,2023-03-05 13:35:00,118.0,116.75,116.48525193747463,113.4057909864407,118.01961601055305
163,2023-03-05 13:40:00,119.0,118.0,117.24262596873731,114.7840536905085,118.00588480316591
164,2023-03-05 13:45:00,118.0,118.66666666666667,118.12131298436866,116.04883758335595,118.70176544094977
165,2023-03-05 13:50:00,120.0,118.33333333333333,118.06065649218434,116.63418630834914,118.21052963228493
166,2023-03-05 13:55:00,117.0,119.0,119.03032824609217,117.6439304158444,119.46315888968549
167,2023-03-05 14:00:00,116.0,118.33333333333333,118.01516412304608,117.45075129109108,117.73894766690564
168,2023-03-05 14:05:00,118.0,117.66666666666667,117.00758206152304,117.01552590376374,116.52168430007168
169,2023-03-05 14:10:00,115.0,117.0,117.50379103076152,117.31086813263462,117.5565052900215
170,2023-03-05 14:15:00,113.0,116.33333333333333,116.25189551538077,116.61760769284423,115.76695158700646
171,2023-03-05 14:20:00,115.0,115.33333333333333,114.62594775769038,115.53232538499097,113.83008547610194
172,2023-03-05 14:25:00,116.0,114.33333333333333,114.81297387884518,115.37262776949368,114.6490256428306
173,2023-03-05 14:30:00,114.0,114.66666666666667,115.40648693942259,115.56083943864556,115.59470769284917
174,2023-03-05 14:35:00,113.0,115.0,114.7032434697113,115.09258760705188,114.47841230785475
175,2023-03-05 14:40:00,113.0,114.33333333333333,113.85162173485566,114.4648113249363,113.44352369235642
176,2023-03-05 14:45:00,114.0,113.33333333333333,113.42581086742783,114.02536792745542,113.13305710770692
177,2023-03-05 14:50:00,115.0,113.33333333333333,113.71290543371391,114.01775754921877,113.73991713231209
178,2023-03-05 14:55:00,114.0,114.0,114.35645271685695,114.31243028445313,114.62197513969363
179,2023-03-05 15:00:00,113.0,114.33333333333333,114.17822635842847,114.21870119911719,114.18659254190808
180,2023-03-05 15:05:00,113.0,114.0,113.58911317921424,113.85309083938202,113.35597776257242
181,2023-03-05 15:10:00,116.0,113.33333333333333,113.29455658960711,113.5971635875674,113.10679332877173
182,2023-03-05 15:15:00,118.0,114.0,114.64727829480356,114.31801451129716,115.13203799863152
183,2023-03-05 15:20:00,117.0,115.66666666666667,116.32363914740178,115.422610157908,117.13961139958946
184,2023-03-05 15:25:00,116.0,117.0,116.66181957370088,115.8958271105356,117.04188341987683
185,2023-03-05 15:30:00,116.0,117.0,116.33090978685044,115.92707897737492,116.31256502596304
186,2023-03-05 15:35:00,115.0,116.33333333333333,116.16545489342522,115.94895528416244,116.0937695077889
187,2023-03-05 15:40:00,114.0,115.66666666666667,115.58272744671261,115.6642686989137,115.32813085233667
188,2023-03-05 15:45:00,114.0,115.0,114.79136372335631,115.16498808923959,114.398439255701
189,2023-03-05 15:50:00,115.5,114.33333333333333,114.39568186167816,114.8154916624677,114.1195317767103
190,2023-03-05 15:55:00,112.0,114.5,114.94784093083908,115.02084416372739,115.08585953301309
191,2023-03-05 16:00:00,109.0,113.83333333333333,113.47392046541954,114.11459091460918,112.92575785990392
192,2023-03-05 16:05:00,108.0,112.16666666666667,111.23696023270978,112.58021364022642,110.17772735797118
193,2023-03-05 16:10:00,108.0,109.66666666666667,109.61848011635489,111.20614954815849,108.65331820739135
194,2023-03-05 16:15:00,106.0,108.33333333333333,108.80924005817744,110.24430468371094,108.19599546221741
195,2023-03-05 16:20:00,103.0,107.33333333333333,107.40462002908872,108.97101327859765,106.65879863866522
196,2023-03-05 16:25:00,105.0,105.66666666666667,105.20231001454437,107.17970929501834,104.09763959159956
197,2023-03-05 16:30:00,103.0,104.66666666666667,105.10115500727218,106.52579650651283,104.72929187747988
198,2023-03-05 16:35:00,102.0,103.66666666666667,104.05057750363609,105.46805755455898,103.51878756324396
199,2023-03-05 16:40:00,103.0,103.33333333333333,103.02528875181804,104.42764028819127,102.45563626897318
200,2023-03-05 16:45:00,105.0,102.66666666666667,103.01264437590902,103.99934820173388,102.83669088069195
201,2023-03-05 16:50:00,104.0,103.33333333333333,104.00632218795451,104.29954374121371,104.3510072642076
202,2023-03-05 16:55:00,102.0,104.0,104.00316109397725,104.20968061884959,104.10530217926228
203,2023-03-05 17:00:00,105.0,103.66666666666667,103.00158054698863,103.54677643319471,102.63159065377869
204,2023-03-05 17:05:00,103.0,103.66666666666667,104.00079027349432,103.98274350323629,104.28947719613362
205,2023-03-05 17:10:00,99.0,103.33333333333333,103.50039513674716,103.68792045226539,103.38684315884008
206,2023-03-05 17:15:00,100.0,102.33333333333333,101.25019756837358,102.28154431658577,100.31605294765203
207,2023-03-05 17:20:00,103.0,100.66666666666667,100.62509878418679,101.59708102161004,100.09481588429561
208,2023-03-05 17:25:00,99.0,100.66666666666667,101.81254939209339,102.01795671512701,102.12844476528869
209,2023-03-05 17:30:00,100.85714285714286,100.66666666666667,100.4062746960467,101.1125697005889,99.93853342958661
210,2023-03-05 17:35:00,101.0,100.95238095238096,100.63170877659478,101.03594164755508,100.58156002887598
211,2023-03-05 17:40:00,102.0,100.28571428571429,100.8158543882974,101.02515915328854,100.87446800866279
212,2023-03-05 17:45:00,106.0,101.28571428571429,101.4079271941487,101.31761140730197,101.66234040259883
213,2023-03-05 17:50:00,109.0,103.0,103.70396359707435,102.72232798511136,104.69870212077964
214,2023-03-05 17:55:00,111.0,105.66666666666667,106.35198179853717,104.60562958957794,107.70961063623389
215,2023-03-05 18:00:00,110.0,108.66666666666667,108.67599089926858,106.52394071270456,110.01288319087016
216,2023-03-05 18:05:00,110.0,110.0,109.33799544963429,107.56675849889318,110.00386495726104
217,2023-03-05 18:10:00,110.0,110.33333333333333,109.66899772481715,108.29673094922522,110.00115948717831
218,2023-03-05 18:15:00,114.0,110.0,109.83449886240857,108.80771166445766,110.00034784615349
219,2023-03-05 18:20:00,115.0,111.33333333333333,111.91724943120428,110.36539816512035,112.80010435384605
220,2023-03-05 18:25:00,114.0,113.0,113.45862471560214,111.75577871558424,114.34003130615382
221,2023-03-05 18:30:00,114.0,114.33333333333333,113.72931235780106,112.42904510090895,114.10200939184614
222,2023-03-05 18:35:00,114.0,114.33333333333333,113.86465617890053,112.90033157063627,114.03060281755384
223,2023-03-05 18:40:00,113.0,114.0,113.93232808945027,113.23023209944537,114.00918084526616
224,2023-03-05 18:45:00,113.0,113.66666666666667,113.46616404472513,113.16116246961175,113.30275425357985
225,2023-03-05 18:50:00,113.0,113.33333333333333,113.23308202236257,113.11281372872821,113.09082627607395
226,2023-03-05 18:55:00,112.0,113.0,113.11654101118128,113.07896961010974,113.0272478828222
227,2023-03-05 19:00:00,108.0,112.66666666666667,112.55827050559064,112.75527872707681,112.30817436484665
228,2023-03-05 19:05:00,104.0,111.0,110.27913525279533,111.32869510895375,109.29245230945399
229,2023-03-05 19:10:00,107.0,108.0,107.13956762639766,109.13008657626763,105.58773569283619
230,2023-03-05 19:15:00,105.0,106.33333333333333,107.06978381319882,108.49106060338733,106.57632070785085
231,2023-03-05 19:20:00,102.0,105.33333333333333,106.03489190659941,107.44374242237112,105.47289621235527
232,2023-03-05 19:25:00,99.0,104.66666666666667,104.0174459532997,105.81061969565977,103.04186886370658
233,2023-03-05 19:30:00,97.0,102.0,101.50872297664985,103.76743378696183,100.21256065911197
234,2023-03-05 19:35:00,95.0,99.33333333333333,99.25436148832492,101.73720365087327,97.96376819773359
235,2023-03-05 19:40:00,94.0,97.0,97.12718074416246,99.71604255561128,95.88913045932009
236,2023-03-05 19:45:00,94.0,95.33333333333333,95.56359037208122,98.0012297889279,94.56673913779602
237,2023-03-05 19:50:00,94.0,94.33333333333333,94.78179518604061,96.80086085224953,94.17002174133881
238,2023-03-05 19:55:00,96.0,94.0,94.3908975930203,95.96060259657467,94.05100652240165
239,2023-03-05 20:00:00,97.0,94.66666666666667,95.19544879651015,95.97242181760227,95.41530195672048
240,2023-03-05 20:05:00,96.0,95.66666666666667,96.09772439825508,96.28069527232158,96.52459058701615
241,2023-03-05 20:10:00,94.0,96.33333333333333,96.04886219912754,96.1964866906251,96.15737717610483
242,2023-03-05 20:15:00,93.5,95.66666666666667,95.02443109956377,95.53754068343757,94.64721315283145
243,2023-03-05 20:20:00,93.0,94.5,94.26221554978189,94.92627847840629,93.84416394584944
244,2023-03-05 20:25:00,93.0,93.5,93.63110777489095,94.3483949348844,93.25324918375483
245,2023-03-05 20:30:00,94.0,93.16666666666667,93.31555388744547,93.94387645441907,93.07597475512645
246,2023-03-05 20:35:00,95.0,93.33333333333333,93.65777694372274,93.96071351809334,93.72279242653794
247,2023-03-05 20:40:00,95.0,94.0,94.32888847186138,94.27249946266534,94.61683772796138
248,2023-03-05 20:45:00,96.0,94.66666666666667,94.66444423593069,94.49074962386574,94.88505131838842
249,2023-03-05 20:50:00,97.0,95.33333333333333,95.33222211796534,94.94352473670601,95.66551539551652
250,2023-03-05 20:55:00,96.0,96.0,96.16611105898266,95.5604673156942,96.59965461865495
251,2023-03-05 21:00:00,95.5,96.33333333333333,96.08305552949133,95.69232712098594,96.17989638559648
252,2023-03-05 21:05:00,95.0,96.16666666666667,95.79152776474567,95.63462898469015,95.70396891567894
253,2023-03-05 21:10:00,98.0,95.5,95.39576388237283,95.4442402892831,95.21119067470369
254,2023-03-05 21:15:00,98.5,96.16666666666667,96.69788194118641,96.21096820249818,97.1633572024111
255,2023-03-05 21:20:00,99.0,97.16666666666667,97.5989409705932,96.89767774174872,98.09900716072332
256,2023-03-05 21:25:00,101.0,98.5,98.29947048529661,97.52837441922411,98.729702148217
257,2023-03-05 21:30:00,99.66666666666667,99.5,99.6497352426483,98.56986209345686,100.31891064446509
258,2023-03-05 21:35:00,98.33333333333333,99.8888888888889,99.65820095465749,98.8989034654198,99.8623398600062
259,2023-03-05 21:40:00,97.0,99.66666666666667,98.99576714399541,98.72923242579385,98.7920352913352
260,2023-03-05 21:45:00,95.0,98.33333333333333,97.9978835719977,98.2104626980557,97.53761058740055
261,2023-03-05 21:50:00,100.0,96.77777777777777,96.49894178599885,97.24732388863897,95.76128317622016
262,2023-03-05 21:55:00,105.0,97.33333333333333,98.24947089299943,98.07312672204728,98.72838495286605
263,2023-03-05 22:00:00,106.0,100.0,101.62473544649971,100.15118870543309,103.11851548585982
264,2023-03-05 22:05:00,106.5,103.66666666666667,103.81236772324985,101.90583209380316,105.13555464575794
265,2023-03-05 22:10:00,107.0,105.83333333333333,105.15618386162492,103.28408246566221,106.09066639372739
266,2023-03-05 22:15:00,102.0,106.5,106.07809193081246,104.39885772596355,106.72719991811822
267,2023-03-05 22:20:00,101.0,105.16666666666667,104.03904596540623,103.67920040817448,103.41815997543546
268,2023-03-05 22:25:00,100.0,103.33333333333333,102.51952298270311,102.87544028572214,101.72544799263063
269,2023-03-05 22:30:00,99.0,101.0,101.25976149135155,102.0128082000055,100.5176343977892
270,2023-03-05 22:35:00,100.0,100.0,100.12988074567578,101.10896574000384,99.45529031933677
271,2023-03-05 22:40:00,100.0,99.66666666666667,100.0649403728379,100.77627601800268,99.83658709580104
272,2023-03-05 22:45:00,101.0,99.66666666666667,100.03247018641895,100.54339321260187,99.95097612874031
273,2023-03-05 22:50:00,100.5,100.33333333333333,100.51623509320947,100.6803752488213,100.68529283862209
274,2023-03-05 22:55:00,100.0,100.5,100.50811754660474,100.62626267417491,100.55558785158662
275,2023-03-05 23:00:00,103.0,100.5,100.25405877330238,100.43838387192243,100.166676355476
276,2023-03-05 23:05:00,100.0,101.16666666666667,101.62702938665119,101.2068687103457,102.1500029066428
277,2023-03-05 23:10:00,96.0,101.0,100.8135146933256,100.84480809724198,100.64500087199283
278,2023-03-05 23:15:00,91.0,99.66666666666667,98.4067573466628,99.39136566806938,97.39350026159784
279,2023-03-05 23:20:00,91.0,95.66666666666667,94.7033786733314,96.87395596764856,92.91805007847935
280,2023-03-05 23:25:00,98.0,92.66666666666667,92.8516893366657,95.11176917735398,91.5754150235438
281,2023-03-05 23:30:00,100.0,93.33333333333333,95.42584466833284,95.97823842414778,96.07262450706314
282,2023-03-05 23:35:00,101.0,96.33333333333333,97.71292233416642,97.18476689690344,98.82178735211895
283,2023-03-05 23:40:00,103.0,99.66666666666667,99.35646116708321,98.3293368278324,100.34653620563567
284,2023-03-05 23:45:00,104.0,101.33333333333333,101.1782305835416,99.73053577948266,102.2039608616907
285,2023-03-05 23:50:00,102.0,102.66666666666667,102.58911529177081,101.01137504563786,103.4611882585072
286,2023-03-05 23:55:00,107.0,103.0,102.2945576458854,101.30796253194649,102.43835647755216
